player,team,position,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_int,dst_int_sd,dst_sacks,dst_sacks_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,dst_blk,dst_blk_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,birthdate,draft_year,injury_status,injury_details,season_year,week
Xavier Worthy,KC,WR,16620,weighted,NA,NA,NA,NA,NA,NA,4.025493025,2.386991636,0.063939394,0.048718322,0.008835017,0.015321716,NA,NA,NA,NA,3.43977874,1.999750779,43.17841751,24.88460358,0.258965849,0.214957895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/27/2003,2024,Q,Shoulder - Labrum,2025,3
Marvin Harrison Jr.,ARI,WR,16614,weighted,NA,NA,NA,NA,NA,NA,0.221592112,0.298486431,0.00184624,0.003932233,0.027226551,0.037304262,NA,NA,NA,NA,4.12989418,0.660192887,53.79948533,5.171280466,0.346782107,0.174795517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/11/2002,2024,NA,NA,NA,NA
Keenan Allen,LAC,WR,11222,weighted,NA,NA,NA,NA,NA,NA,0.080124258,0.069893951,0,0,0.044155844,0.039349924,NA,NA,NA,NA,4.495536316,0.631524497,51.3352862,7.945668938,0.293410293,0.158189833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/27/1992,2013,NA,NA,NA,NA
Cooper Kupp,SEA,WR,13164,weighted,NA,NA,NA,NA,NA,NA,0.022876383,0.038896739,0,0,0.006626263,0.011491287,NA,NA,NA,NA,4.115247715,0.277100254,50.18488215,4.700794872,0.228364598,0.133467585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/15/1993,2017,NA,NA,NA,NA
Khalil Shakir,BUF,WR,15761,weighted,NA,NA,NA,NA,NA,NA,0.217481962,0.245749965,0,0,0.006626263,0.011491287,NA,NA,NA,NA,4.250784031,0.580851883,49.17545936,5.82110859,0.223968254,0.125504357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/3/2000,2022,NA,NA,NA,NA
DeVonta Smith,PHI,WR,15282,weighted,NA,NA,NA,NA,NA,NA,0.077556518,0.106685893,0.00184624,0.003932233,0.004417508,0.007660858,NA,NA,NA,NA,4.432207792,0.296656728,53.56354497,2.367299223,0.324189514,0.190838026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2021,NA,NA,NA,NA
Rashid Shaheed,NO,WR,16080,weighted,NA,NA,NA,NA,NA,NA,1.61964887,0.954709709,0.001599327,0.003946063,0.066964887,0.037336073,NA,NA,0.06,7.60988858027928e-18,3.664973545,0.39935793,49.02815777,6.517549929,0.246262626,0.11750557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/31/1998,2022,NA,NA,NA,NA
Christian Kirk,HOU,WR,13633,weighted,NA,NA,NA,NA,NA,NA,0.10041847,0.1680839,0,0,0.029435305,0.037066295,NA,NA,NA,NA,2.762890813,1.446849192,38.58134199,20.44222143,0.123323713,0.13365491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/18/1996,2018,O,Hamstring,2025,3
Jalen Nailor,MIN,WR,15786,weighted,NA,NA,NA,NA,NA,NA,0.204324194,0.41553562,0,0,0.027226551,0.037304262,NA,NA,NA,NA,3.051481481,0.788946758,40.03371813,12.29694659,0.27012506,0.166596332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/2/1999,2022,NA,NA,NA,NA
Travis Hunter,JAC,WR,17074,weighted,NA,NA,NA,NA,NA,NA,0.646200096,0.714560611,0.00369248,0.007864465,0.027226551,0.037304262,NA,NA,NA,NA,4.146565657,0.44057653,49.09749399,6.608668197,0.201322751,0.123149582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/18/2003,2025,NA,NA,NA,NA
Quentin Johnston,LAC,WR,16188,weighted,NA,NA,NA,NA,NA,NA,0.219953503,0.167443723,0,0,0.040101972,0.040158671,NA,NA,NA,NA,3.399090909,0.387049701,45.90391053,6.466960898,0.313261183,0.19123728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/6/2001,2023,NA,NA,NA,NA
Stefon Diggs,NE,WR,12186,weighted,NA,NA,NA,NA,NA,NA,0.395401635,0.365296475,0.001582492,0.004002677,0.004417508,0.007660858,NA,NA,NA,NA,4.367681578,0.580534076,46.75565657,4.982923696,0.217017797,0.11449387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/29/1993,2015,NA,NA,NA,NA
Elic Ayomanor,TEN,WR,17073,weighted,NA,NA,NA,NA,NA,NA,0.114381914,0.194483697,0,0,0.029435305,0.037066295,NA,NA,NA,NA,3.31964406,1.082472808,40.044329,13.02758082,0.244184704,0.13940013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/3/2003,2025,NA,NA,NA,NA
Marquise Brown,KC,WR,14105,weighted,NA,NA,NA,NA,NA,NA,0.357845118,0.381819648,0,0,0.004417508,0.007660858,NA,NA,NA,NA,4.231529582,0.672196433,46.07859548,5.718108644,0.223963444,0.140074442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2019,NA,NA,NA,NA
Matthew Golden,GB,WR,17075,weighted,NA,NA,NA,NA,NA,NA,2.961178451,1.947693157,0.006329966,0.016010708,0.027226551,0.037304262,NA,NA,NA,NA,3.147643098,0.510618578,41.32093795,6.63886994,0.287748918,0.225442507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/1/2003,2025,NA,NA,NA,NA
Wan'Dale Robinson,NYG,WR,15757,weighted,NA,NA,NA,NA,NA,NA,0.967522848,0.558122799,0.001582492,0.004002677,0.006626263,0.011491287,NA,NA,NA,NA,5.094733045,0.21716923,49.24573834,2.493707302,0.193535354,0.102965953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/5/2001,2022,NA,NA,NA,NA
Troy Franklin,DEN,WR,16619,weighted,NA,NA,NA,NA,NA,NA,1.85967292,0.99255023,0.001582492,0.004002677,0.004417508,0.007660858,NA,NA,NA,NA,3.253448773,0.773913156,37.70470418,11.26391081,0.171750842,0.095436214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/6/2003,2024,NA,NA,NA,NA
Cedric Tillman,CLE,WR,16191,weighted,NA,NA,NA,NA,NA,NA,0.049141414,0.110481511,0,0,0.049217893,0.042114358,NA,NA,NA,NA,3.588152958,0.244990488,42.61733526,5.553753593,0.214834055,0.111657435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2000,2023,NA,NA,NA,NA
Josh Downs,IND,WR,16187,weighted,NA,NA,NA,NA,NA,NA,0.114381914,0.194483697,0,0,0.006626263,0.011491287,NA,NA,NA,NA,3.663968254,0.8609724,38.19614719,10.08083383,0.183583454,0.106790544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/12/2001,2023,NA,NA,NA,NA
Olamide Zaccheaus,CHI,WR,14592,weighted,NA,NA,NA,NA,NA,NA,1.202659933,0.827824216,0.003164983,0.008005354,0.004417508,0.007660858,NA,NA,NA,NA,2.481029341,0.777205095,30.20916787,11.20612752,0.123852814,0.090251303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2019,NA,NA,NA,NA
Alec Pierce,IND,WR,15768,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002208754,0.003830429,NA,NA,NA,NA,2.213338143,0.15459817,37.10429052,8.744828749,0.209393939,0.132953375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/2/2000,2022,NA,NA,NA,NA
Romeo Doubs,GB,WR,15779,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.006626263,0.011491287,NA,NA,NA,NA,3.056022126,0.229287888,42.38657528,2.561533102,0.248629149,0.133913201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/13/2000,2022,NA,NA,NA,NA
Chris Godwin,TB,WR,13163,weighted,NA,NA,NA,NA,NA,NA,0.501912777,0.406839468,0,0,0.010015302,0.008180654,NA,NA,NA,NA,2.031298138,1.589605433,24.19891864,18.77275762,0.100382555,0.081367894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/27/1996,2017,O,Ankle,2025,3
Josh Palmer,BUF,WR,15319,weighted,NA,NA,NA,NA,NA,NA,0.022876383,0.038896739,0,0,0.004417508,0.007660858,NA,NA,NA,NA,2.853088023,0.443625192,40.96719096,4.647781926,0.1604329,0.088690302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2021,NA,NA,NA,NA
JuJu Smith-Schuster,KC,WR,13156,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002834294,0.004080435,NA,NA,NA,NA,2.623170029,0.903762584,29.93012104,8.861709414,0.139152738,0.101494388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/22/1996,2017,NA,NA,NA,NA
Rashod Bateman,BAL,WR,15293,weighted,NA,NA,NA,NA,NA,NA,0.045752766,0.077793479,0,0,0.004417508,0.007660858,NA,NA,NA,NA,2.695800866,0.179123459,39.82972583,2.787177588,0.276786917,0.147477796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2021,NA,NA,NA,NA
Tyquan Thornton,KC,WR,15787,weighted,NA,NA,NA,NA,NA,NA,0.366022126,0.622347829,0,0,0.002208754,0.003830429,NA,NA,NA,NA,1.902438672,0.641098912,26.61524291,10.70080847,0.139163059,0.121000121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/2000,2022,NA,NA,NA,NA
Dyami Brown,JAC,WR,15292,weighted,NA,NA,NA,NA,NA,NA,4.616969697,2.08094129,0.010909091,0.019967685,0.049217893,0.042114358,NA,NA,NA,NA,2.691717172,0.372869156,36.10827802,4.733018766,0.145473785,0.079574663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2021,NA,NA,NA,NA
Marvin Mims,DEN,WR,16189,weighted,NA,NA,NA,NA,NA,NA,2.574401154,1.255633146,0.004749491,0.011857729,0.029435305,0.037066295,NA,NA,0.06,7.60988858027928e-18,2.425690236,0.462870836,30.84519481,6.01053541,0.197392977,0.108931871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/19/2002,2023,NA,NA,NA,NA
Adam Thielen,MIN,WR,11938,weighted,NA,NA,NA,NA,NA,NA,0.043185025,0.056950808,0,0,0.004417508,0.007660858,NA,NA,NA,NA,2.540812891,0.441638635,28.99337181,8.131475283,0.218720539,0.13062451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/1990,2014,NA,NA,NA,NA
Kayshon Boutte,NE,WR,16193,weighted,NA,NA,NA,NA,NA,NA,0.070171557,0.092414932,0,0,0.002208754,0.003830429,NA,NA,NA,NA,2.942034632,0.381892178,38.83718134,2.582547249,0.184694565,0.10333238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/7/2002,2023,NA,NA,NA,NA
Hunter Renfrow,CAR,WR,14123,weighted,NA,NA,NA,NA,NA,NA,-0.022445714,0.042494178,0,0,0.026861714,0.040811858,NA,NA,NA,NA,2.909022857,1.203569456,28.81025714,13.86890518,0.228268571,0.112090479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2019,NA,NA,NA,NA
Xavier Legette,CAR,WR,16639,weighted,NA,NA,NA,NA,NA,NA,1.642111592,0.699886051,0.001826557,0.003898974,0.006626263,0.011491287,NA,NA,NA,NA,3.027065897,0.182862376,32.46565657,6.318609941,0.182592593,0.093758381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/29/2001,2024,NA,NA,NA,NA
Jack Bech,LVR,WR,17078,weighted,NA,NA,NA,NA,NA,NA,0.092323232,0.209354709,0,0,0.028330928,0.037136115,NA,NA,NA,NA,1.162655123,0.883996873,15.00335738,12.39544258,0.075531506,0.074562802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/18/2002,2025,NA,NA,NA,NA
Dontayvion Wicks,GB,WR,16195,weighted,NA,NA,NA,NA,NA,NA,0.255679814,0.368834645,0,0,0.004417508,0.007660858,NA,NA,NA,NA,2.343621934,0.491114324,31.01834055,6.87608675,0.163771044,0.081096047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/16/2001,2023,NA,NA,NA,NA
Tory Horton,SEA,WR,17098,weighted,NA,NA,NA,NA,NA,NA,0.137258297,0.233380436,0,0,0.025017797,0.037929542,NA,NA,NA,NA,2.04025974,0.410615586,25.92724868,6.343209025,0.121231361,0.074607248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/29/2002,2025,NA,NA,NA,NA
Jayden Higgins,HOU,WR,17083,weighted,NA,NA,NA,NA,NA,NA,0.362676768,0.350506412,0,0,0.027226551,0.037304262,NA,NA,NA,NA,2.529230399,0.556846911,32.30674363,7.478567996,0.126608947,0.104129391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/15/2002,2025,NA,NA,NA,NA
Jayden Reed,GB,WR,16184,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,2.94,0,38.66,0,0.26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/28/2000,2023,O,Collarbone,2025,3
Tre Tucker,LVR,WR,16287,weighted,NA,NA,NA,NA,NA,NA,2.208856822,0.843791334,0.020284715,0.039373733,0.002208754,0.003830429,NA,NA,NA,NA,2.391765272,0.497129373,32.90570467,4.974979063,0.194194324,0.112049246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/8/2001,2023,NA,NA,NA,NA
DeAndre Hopkins,BAL,WR,11232,weighted,NA,NA,NA,NA,NA,NA,0.067811448,0.075445023,0,0,0.002208754,0.003830429,NA,NA,NA,NA,1.706007696,0.515286569,24.64173641,10.27696058,0.264973545,0.197050249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/6/1992,2013,NA,NA,NA,NA
Dont'e Thornton,LVR,WR,17087,weighted,NA,NA,NA,NA,NA,NA,0.334968735,0.371802495,0,0,0.002208754,0.003830429,NA,NA,NA,NA,2.306522367,0.630652148,28.94244348,5.771737592,0.12031265,0.097829951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/30/2002,2025,NA,NA,NA,NA
Sterling Shepard,TB,WR,12658,weighted,NA,NA,NA,NA,NA,NA,1.863410293,0.916921436,0.003131313,0.005086138,0.004417508,0.007660858,NA,NA,NA,NA,2.685512266,0.525071699,29.18374699,5.365279715,0.1297114,0.077766069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA
Malik Washington,MIA,WR,16684,weighted,NA,NA,NA,NA,NA,NA,9.699314121,5.136214417,0.011216138,0.017601173,0.008502882,0.012241304,NA,NA,0.06,0,2.672299712,0.376244277,27.90120461,5.918301544,0.088213256,0.092336483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/4/2001,2024,Q,Thumb,2025,3
Darius Slayton,NYG,WR,14122,weighted,NA,NA,NA,NA,NA,NA,0.490817701,0.430392232,0,0,0.002208754,0.003830429,NA,NA,NA,NA,1.588528139,0.387237475,25.36439153,6.688972817,0.082693603,0.042271707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA
Luther Burden,CHI,WR,17070,weighted,NA,NA,NA,NA,NA,NA,0.805510086,0.323654898,0.002437018,0.00411655,0.002834294,0.004080435,NA,NA,NA,NA,1.619700288,0.714614025,18.17302594,9.404361526,0.069492795,0.070212469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/12/2003,2025,NA,NA,NA,NA
Kyle Williams,NE,WR,17134,weighted,NA,NA,NA,NA,NA,NA,0.184,0.250045458,0,0,0.040621845,0.036964849,NA,NA,NA,NA,0.781156875,1.073786629,10.62810418,13.76113094,0.026771654,0.04281149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/13/2002,2025,NA,NA,NA,NA
Ray-Ray McCloud,ATL,WR,13641,weighted,NA,NA,NA,NA,NA,NA,2.766065416,0.977112688,0.004713805,0.008248466,0.071382395,0.036505556,NA,NA,NA,NA,2.49010101,0.403595815,28.77194324,4.851289543,0.08960558,0.077281189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA
Demario Douglas,NE,WR,16342,weighted,NA,NA,NA,NA,NA,NA,1.97013949,0.599314037,0.001515152,0.009528181,0.004417508,0.007660858,NA,NA,NA,NA,3.018864839,0.679053178,30.55642617,2.759008258,0.174516595,0.100083651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/8/2000,2023,NA,NA,NA,NA
Michael Wilson,ARI,WR,16206,weighted,NA,NA,NA,NA,NA,NA,0.725335097,0.471248921,0.00349718,0.007780984,0.002208754,0.003830429,NA,NA,NA,NA,2.555810486,0.283522543,29.77470899,1.343433472,0.191197691,0.108540947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2000,2023,NA,NA,NA,NA
Jalen Tolbert,DAL,WR,15788,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002208754,0.003830429,NA,NA,NA,NA,1.852967773,0.54309094,23.46075517,5.56988003,0.191096681,0.111135973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/27/1999,2022,NA,NA,NA,NA
Nick Westbrook-Ikhine,MIA,WR,15109,weighted,NA,NA,NA,NA,NA,NA,0.068325317,0.08892408,0,0,0.002208754,0.003830429,NA,NA,NA,NA,1.770962001,0.317573296,23.22310726,3.998332445,0.151077441,0.077235923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2020,NA,NA,NA,NA
Jaylin Lane,WAS,WR,17184,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,1.70883357,0.973421915,16.78957326,10.45804604,0.048762447,0.05345848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/2002,2025,NA,NA,NA,NA
KaVontae Turpin,DAL,WR,15981,weighted,NA,NA,NA,NA,NA,NA,12.60867244,6.747359166,0.054694565,0.084334164,0.006626263,0.011491287,NA,NA,0.06,7.60988858027928e-18,1.658268398,0.366660928,21.80651275,3.95815721,0.145521886,0.099326792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/2/1996,2022,Q,Neck,2025,3
Noah Brown,WAS,WR,13172,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.002208754,0.003830429,NA,NA,NA,NA,1.712376142,0.420477659,22.45936187,4.669400696,0.077564102,0.043173062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,Q,Groin,2025,3
Josh Reynolds,NYJ,WR,13168,weighted,NA,NA,NA,NA,NA,NA,-0.154410774,0.267359723,0,0,0,0,NA,NA,NA,NA,1.363838384,0.71466423,18.24676287,9.412985148,0.082068302,0.07379506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/16/1995,2017,Q,Hamstring,2025,3
Parker Washington,JAC,WR,16192,weighted,NA,NA,NA,NA,NA,NA,0.169882957,0.242635846,0.00184624,0.003932233,0.002208754,0.003830429,NA,NA,NA,NA,1.325536316,0.459627578,16.96157287,7.13331402,0.082760943,0.04812642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/21/2002,2023,NA,NA,NA,NA
Christian Watson,GB,WR,15789,weighted,NA,NA,NA,NA,NA,NA,0.502556237,0.498848713,0,0,0.1,0,NA,NA,NA,NA,0.753834356,0.748273069,13.5690184,13.46891525,0.050255624,0.049884871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/12/1999,2022,NA,Knee - ACL,2025,3
