player,team,position,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,two_pts,two_pts_sd,return_tds,return_tds_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_int,dst_int_sd,dst_sacks,dst_sacks_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,dst_blk,dst_blk_sd,idp_solo,idp_solo_sd,idp_sack,idp_sack_sd,idp_int,idp_int_sd,idp_pd,idp_pd_sd,idp_td,idp_td_sd,birthdate,draft_year,injury_status,injury_details,season_year,week
Dare Ogunbowale,HOU,RB,13148,weighted,NA,NA,NA,NA,NA,NA,6.61384438,3.277730671,0.041694524,0.049589734,0.033896254,0.037968047,NA,NA,NA,NA,0.790789625,0.343499732,5.906951009,2.88855299,0.017025937,0.034378622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA
Zonovan Knight,ARI,RB,15727,weighted,NA,NA,NA,NA,NA,NA,5.303123123,5.699280656,0.056486486,0.06363961,0,0,NA,NA,NA,NA,0.167687688,0.098994949,1.348108108,0.509116882,0.004834835,0.007071068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/11/2001,2022,NA,NA,NA,NA
Jordan James,SF,RB,17055,weighted,NA,NA,NA,NA,NA,NA,5.152608048,5.727564928,0.051266766,0.070710678,0,0,NA,NA,NA,NA,0.102533532,0.141421356,0.871535022,1.202081528,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/29/2004,2025,NA,NA,NA,NA
Isaiah Davis,NYJ,RB,16752,weighted,NA,NA,NA,NA,NA,NA,5.71826513,1.890085646,0.011256484,0.016267681,0.005668588,0.008160869,NA,NA,NA,NA,1.002622478,0.552217156,8.609602305,4.908300767,0.056824207,0.066997698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/21/2002,2024,NA,NA,NA,NA
Jarquez Hunter,LAR,RB,17064,weighted,NA,NA,NA,NA,NA,NA,2.779652042,3.857900985,0.034316692,0.047628407,0,0,NA,NA,NA,NA,0.034316692,0.047628407,0.240216843,0.333398851,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/29/2002,2025,NA,NA,NA,NA
Brashard Smith,KC,RB,17049,weighted,NA,NA,NA,NA,NA,NA,5.196164384,2.122721563,0.030861872,0.043353557,0.002806792,0.004071986,NA,NA,NA,NA,0.233578767,0.142825238,2.377979452,0.754253354,0.007471461,0.012844335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/11/2003,2025,NA,NA,NA,NA
Trevor Etienne,CAR,RB,17056,weighted,NA,NA,NA,NA,NA,NA,3.843054353,2.044594856,0.022809043,0.038923472,0,0,NA,NA,NA,NA,0.204660895,0.105658085,1.668186628,0.444249206,0.003131313,0.005086138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/9/2004,2025,NA,NA,NA,NA
Cody Schrader,JAC,RB,16600,weighted,NA,NA,NA,NA,NA,NA,3.822222222,5.232590181,0.051651652,0.070710678,0,0,NA,NA,NA,NA,0.103303303,0.141421356,0.774774775,1.060660172,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/8/1999,2024,NA,NA,NA,NA
Velus Jones,NO,RB,15767,weighted,NA,NA,NA,NA,NA,NA,7.22,NA,0.03,NA,0,NA,NA,NA,NA,NA,0.44,NA,3.23,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/11/1997,2022,NA,NA,NA,NA
Kalel Mullings,TEN,RB,17050,weighted,NA,NA,NA,NA,NA,NA,2.824869863,2.626182972,0.02789726,0.041425297,0,0,NA,NA,NA,NA,0.02789726,0.041425297,0.3833379,0.522325199,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/4/2002,2025,Q,Ankle,2025,3
Craig Reynolds,DET,RB,14727,weighted,NA,NA,NA,NA,NA,NA,3.487652916,2.292676398,0.004630156,0.005772949,0,0,NA,NA,NA,NA,0.094502134,0.112617135,0.884174964,0.862563184,0.00240773,0.004796505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2019,NA,NA,NA,NA
Devin Neal,NO,RB,17046,weighted,NA,NA,NA,NA,NA,NA,4.585048991,2.086799764,0.005648415,0.008854312,0.002834294,0.004080435,NA,NA,NA,NA,0.07184438,0.081673576,1.078731988,0.885933176,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/12/2003,2025,NA,NA,NA,NA
Hassan Haskins,LAC,RB,15720,weighted,NA,NA,NA,NA,NA,NA,4.223585096,2.734522195,0.07081571,0.051607874,0.152567976,0.151013998,NA,NA,NA,NA,0.178328298,0.072610342,2.308821752,0.60852667,0.07081571,0.051607874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/26/1999,2022,NA,NA,NA,NA
Tahj Brooks,CIN,RB,17058,weighted,NA,NA,NA,NA,NA,NA,4.316187828,1.552313461,0.010995412,0.015628914,0,0,NA,NA,NA,NA,0.160009268,0.076594414,1.152054371,0.449353897,0.003645694,0.005217847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/13/2002,2025,NA,NA,NA,NA
Xazavian Valladay,FA,RB,16386,weighted,NA,NA,NA,NA,NA,NA,6.1,NA,0,NA,0,NA,NA,NA,NA,NA,0.2,NA,1.6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/3/1998,2023,NA,NA,NA,NA
Dylan Laube,LVR,RB,16613,weighted,NA,NA,NA,NA,NA,NA,1.823765996,3.311129571,0.031444241,0.057088441,0,0,NA,NA,NA,NA,0.329067642,0.303322547,2.406215722,1.992477693,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/14/1999,2024,NA,NA,NA,NA
Nathan Carter,ATL,RB,17348,weighted,NA,NA,NA,NA,NA,NA,2.519260401,3.535533906,0,0,0,0,NA,NA,NA,NA,0.100770416,0.141421356,0.50385208,0.707106781,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/22/2002,2025,NA,NA,NA,NA
Hunter Luepke,DAL,RB,16391,weighted,NA,NA,NA,NA,NA,NA,1.532233286,0.937667644,0.025547653,0.047679054,0,0,NA,NA,NA,NA,0.292702703,0.237677808,3.383997155,2.942129467,0.002290185,0.004864927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/28/2000,2023,NA,NA,NA,NA
Rasheen Ali,BAL,RB,16746,weighted,NA,NA,NA,NA,NA,NA,1.701081081,1.119455098,0.004679943,0.009803238,0,0,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/16/2001,2024,Q,Concussion,2025,3
Kyle Juszczyk,SF,RB,11367,weighted,NA,NA,NA,NA,NA,NA,1.722422857,0.529951876,0.042022857,0.051827495,0,0,NA,NA,NA,NA,0.96384,0.331831969,8.567862857,4.963421582,0.045702857,0.050578056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/23/1991,2013,Q,Concussion,2025,3
Andrew Beck,NYJ,RB,14319,weighted,NA,NA,NA,NA,NA,NA,1.258828829,1.548563851,0.056486486,0.06363961,0,0,NA,NA,NA,NA,0.256486486,0.06363961,1.483723724,0.268700577,0.004834835,0.007071068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2019,NA,NA,NA,NA
Alec Ingold,MIA,RB,14420,weighted,NA,NA,NA,NA,NA,NA,1.481268571,0.548590593,0.021497143,0.043687733,0,0,NA,NA,NA,NA,0.845462857,0.311865803,6.248662857,2.360049901,0.00368,0.008678367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2019,NA,NA,NA,NA
Sione Vaki,DET,RB,16678,weighted,NA,NA,NA,NA,NA,NA,1.00770416,1.414213562,0,0,0,0,NA,NA,NA,NA,0.050385208,0.070710678,1.00770416,1.414213562,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/30/2001,2024,Q,Hamstring,2025,3
Eric Gray,NYG,RB,16173,weighted,NA,NA,NA,NA,NA,NA,0.502556237,0.498848713,0,0,0,0,NA,NA,0.13,0,0.150766871,0.149654614,1.005112474,0.997697426,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/4/1999,2023,NA,Undisclosed,2025,3
Reggie Gilliam,BUF,RB,15103,weighted,NA,NA,NA,NA,NA,NA,0.836271186,0.233345238,0,0,0,0,NA,NA,NA,NA,0.109152542,0.155563492,0.863297381,1.230365799,0.004961479,0.007071068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2020,NA,NA,NA,NA
Patrick Ricard,BAL,RB,13455,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.100770416,0.141421356,1.00770416,1.414213562,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/27/1994,2017,Q,Calf,2025,3
Robbie Ouzts,SEA,RB,17215,weighted,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/6/2002,2025,NA,NA,NA,NA
MarShawn Lloyd,GB,RB,16604,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/5/2001,2024,NA,Hamstring,2025,3
Tyjae Spears,TEN,RB,16165,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/15/2001,2023,NA,Ankle,2025,3
Joe Mixon,HOU,RB,13131,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/24/1996,2017,NA,Foot,2025,3
CeeDee Lamb,DAL,WR,14832,weighted,NA,NA,NA,NA,NA,NA,2.555016855,1.533426108,0.017318959,0.036674982,0.076383238,0.026092254,NA,NA,NA,NA,7.099092758,0.286085253,93.36083169,6.28221387,0.661989422,0.251027569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2020,NA,NA,NA,NA
Malik Nabers,NYG,WR,16615,weighted,NA,NA,NA,NA,NA,NA,0.685617808,0.471053957,0.001338487,0.003680961,0.006529699,0.010420625,NA,NA,NA,NA,6.589503662,0.463148812,82.67867314,6.86730011,0.694170057,0.236146125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/28/2003,2024,NA,NA,NA,NA
Puka Nacua,LAR,WR,16211,weighted,NA,NA,NA,NA,NA,NA,4.526740091,2.141901488,0.037978031,0.047818507,0.006529699,0.010420625,NA,NA,NA,NA,6.67078926,0.396974444,85.64349529,6.084102664,0.325353946,0.154773909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/29/2001,2023,NA,NA,NA,NA
Justin Jefferson,MIN,WR,14836,weighted,NA,NA,NA,NA,NA,NA,0.694497268,0.685066777,0,0,0.006529699,0.010420625,NA,NA,NA,NA,5.743075671,0.648483804,82.52091596,7.782717551,0.688311635,0.241142659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2020,NA,NA,NA,NA
Jaxon Smith-Njigba,SEA,WR,16185,weighted,NA,NA,NA,NA,NA,NA,0.920086249,0.332100497,0.001574088,0.003566386,0.052766477,0.036263481,NA,NA,NA,NA,6.436720911,0.502962501,80.82252993,6.752117905,0.349694874,0.158193064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/14/2002,2023,NA,NA,NA,NA
Ja'Marr Chase,CIN,WR,15281,weighted,NA,NA,NA,NA,NA,NA,0.695795653,0.355219915,0.001338487,0.003680961,0.004353133,0.006947084,NA,NA,NA,NA,6.529023596,0.521410043,85.30710392,3.050036538,0.583022783,0.310259168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2021,NA,NA,NA,NA
Nico Collins,HOU,WR,15290,weighted,NA,NA,NA,NA,NA,NA,0.08763629,0.074811454,0,0,0.006529699,0.010420625,NA,NA,NA,NA,5.263751017,0.447766567,76.84069046,7.662515657,0.419324654,0.201765092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2021,NA,NA,NA,NA
Amon-Ra St. Brown,DET,WR,15287,weighted,NA,NA,NA,NA,NA,NA,1.158745786,0.286270183,0.002648495,0.004770292,0.028213995,0.033110935,NA,NA,NA,NA,6.785500407,0.70581827,80.30659479,4.919186444,0.723364524,0.206431866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2021,NA,NA,NA,NA
Tyreek Hill,MIA,WR,12801,weighted,NA,NA,NA,NA,NA,NA,1.41422527,0.673948064,0.001359353,0.003629339,0.004353133,0.006947084,NA,NA,NA,NA,5.532965826,0.551515246,71.92720098,4.345121272,0.357139951,0.153831673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/1/1994,2016,NA,NA,NA,NA
Zay Flowers,BAL,WR,16190,weighted,NA,NA,NA,NA,NA,NA,3.831277461,1.621264457,0.008002441,0.018208479,0.008706265,0.013894167,NA,NA,NA,NA,5.313832384,0.44072688,76.09835232,3.315169204,0.495488202,0.30525778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/11/2000,2023,NA,NA,NA,NA
Davante Adams,LAR,WR,11675,weighted,NA,NA,NA,NA,NA,NA,0.217412531,0.346354181,0,0,0.006529699,0.010420625,NA,NA,NA,NA,5.244283971,0.395456086,69.55276938,5.758570651,0.634833198,0.271545446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/24/1992,2014,NA,NA,NA,NA
DK Metcalf,PIT,WR,14102,weighted,NA,NA,NA,NA,NA,NA,0.088763222,0.078223283,0,0,0.05058991,0.037099663,NA,NA,NA,NA,4.376179821,0.682719065,65.284481,8.605863002,0.651090317,0.26432428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2019,NA,NA,NA,NA
Drake London,ATL,WR,15751,weighted,NA,NA,NA,NA,NA,NA,0.09558991,0.224312575,0,0,0.05058991,0.037099663,NA,NA,NA,NA,5.518954434,0.413297516,70.97078984,4.116286301,0.348262815,0.163822381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/24/2001,2022,NA,NA,NA,NA
Brian Thomas Jr.,JAC,WR,16618,weighted,NA,NA,NA,NA,NA,NA,1.782210857,0.734525811,0.031285598,0.046091398,0.006529699,0.010420625,NA,NA,NA,NA,4.272607811,0.92145562,61.97252238,13.71196086,0.334898291,0.15969294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/8/2002,2024,NA,NA,NA,NA
Garrett Wilson,NYJ,WR,15753,weighted,NA,NA,NA,NA,NA,NA,0.46509241,0.434449488,0.001338487,0.003680961,0.084764036,0.024314792,NA,NA,NA,NA,5.689739626,0.413911186,67.99018889,6.678247972,0.282575264,0.128869295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/22/2000,2022,NA,NA,NA,NA
Ladd McConkey,LAC,WR,16627,weighted,NA,NA,NA,NA,NA,NA,0.146956876,0.185264895,0,0,0.032323027,0.035858739,NA,NA,NA,NA,5.327351505,0.387326862,71.0444159,2.391829905,0.349194467,0.159579429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,Q,Biceps,2025,3
Tetairoa McMillan,CAR,WR,17071,weighted,NA,NA,NA,NA,NA,NA,0.389609439,0.385002537,0.001529699,0.003636998,0.028905614,0.033630269,NA,NA,NA,NA,5.149751831,0.579311472,62.6803708,5.47941028,0.265846216,0.127660606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/5/2003,2025,NA,NA,NA,NA
Jerry Jeudy,CLE,WR,14833,weighted,NA,NA,NA,NA,NA,NA,0.183144833,0.243552943,0.001529699,0.003636998,0.004353133,0.006947084,NA,NA,NA,NA,4.610207486,0.448498558,62.7620859,5.38487361,0.194564687,0.106844315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2020,NA,NA,NA,NA
Mike Evans,TB,WR,11671,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.006529699,0.010420625,NA,NA,NA,NA,5.168816111,0.46686999,68.50733756,3.166513805,0.721013019,0.207487435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/21/1993,2014,NA,NA,NA,NA
Terry McLaurin,WAS,WR,14109,weighted,NA,NA,NA,NA,NA,NA,0.27278275,0.323630735,0,0,0.006529699,0.010420625,NA,NA,NA,NA,4.743319772,0.355227763,61.29750436,5.210515126,0.430585842,0.217194477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2019,NA,NA,NA,NA
A.J. Brown,PHI,WR,14104,weighted,NA,NA,NA,NA,NA,NA,0,0,0,0,0.026037429,0.033273847,NA,NA,NA,NA,4.651147274,0.46862448,65.51089736,6.018028965,0.363852726,0.169031439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA
Chris Olave,NO,WR,15754,weighted,NA,NA,NA,NA,NA,NA,0.040618389,0.049118714,0,0,0.028905614,0.033630269,NA,NA,NA,NA,4.928112286,0.282943366,59.41659537,5.97677278,0.233946298,0.106058491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/27/2000,2022,NA,NA,NA,NA
Rome Odunze,CHI,WR,16616,weighted,NA,NA,NA,NA,NA,NA,0.374442636,0.358836677,0,0,0.086940602,0.020841251,NA,NA,NA,NA,5.146574451,0.612008092,66.28719575,3.76756602,0.566842962,0.19894697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/3/2002,2024,NA,NA,NA,NA
Jakobi Meyers,LVR,WR,14127,weighted,NA,NA,NA,NA,NA,NA,0.661269325,0.461993707,0,0,0.006529699,0.010420625,NA,NA,NA,NA,5.582184703,0.311782383,67.07115425,1.593913036,0.27320179,0.120507582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2019,NA,NA,NA,NA
Jameson Williams,DET,WR,15756,weighted,NA,NA,NA,NA,NA,NA,3.343907358,1.076439657,0.031285598,0.046091398,0.006529699,0.010420625,NA,NA,NA,NA,3.497119609,0.459540443,57.06340637,6.14835394,0.277998373,0.125007329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/26/2001,2022,NA,NA,NA,NA
George Pickens,DAL,WR,15762,weighted,NA,NA,NA,NA,NA,NA,0.258327909,0.237690502,0.001529699,0.003636998,0.026729048,0.033842703,NA,NA,NA,NA,3.912957689,0.2925936,59.43537952,5.252352855,0.348466233,0.156169379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/4/2001,2022,NA,NA,NA,NA
Ricky Pearsall,SF,WR,16622,weighted,NA,NA,NA,NA,NA,NA,2.055051145,0.625127685,0.003986981,0.007701008,0.006529699,0.010420625,NA,NA,NA,NA,4.074080553,0.4699372,51.56493084,7.035756195,0.233352319,0.124908444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/9/2000,2024,NA,NA,NA,NA
Jaylen Waddle,MIA,WR,15284,weighted,NA,NA,NA,NA,NA,NA,0.959335697,0.135061472,0.002648495,0.004770292,0.004353133,0.006947084,NA,NA,NA,NA,4.500113914,0.378538683,58.43922353,4.612756104,0.247998373,0.123143738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1970,2021,Q,Shoulder,2025,3
